2017-06-12,600209,罗顿发展,买入,华泰证券股份有限公司成都南一环路第二证券营业部,48430012.00,中信证券(山东)有限责任公司淄博分公司,10863942.00,中国银河证券股份有限公司绍兴证券营业部,8754977.00,国金证券股份有限公司成都双元街证券营业部,8062947.00,中信证券股份有限公司杭州文三路证券营业部,5700663.85
2017-06-12,600209,罗顿发展,卖出,广发证券股份有限公司海口和平大道证券营业部,19878281.00,首创证券有限责任公司北京雍和宫证券营业部,5254944.00,国信证券股份有限公司上海北京东路证券营业部,4781358.00,中泰证券股份有限公司揭阳普宁长春路证券营业部,4744550.86,安信证券股份有限公司深圳红荔西路证券营业部,4616693.00
2017-06-12,603196,日播时尚,买入,华泰证券股份有限公司绍兴府山证券营业部,37966985.10,中信证券股份有限公司上海溧阳路证券营业部,27558490.00,海通证券股份有限公司杭州文化路证券营业部,10976333.94,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,10181458.00,国盛证券有限责任公司济南济安路证券营业部,9823067.24
2017-06-12,603196,日播时尚,卖出,湘财证券股份有限公司汨罗建设路证券营业部,16504070.00,安信证券股份有限公司上海世纪大道证券营业部,11186231.64,湘财证券股份有限公司武汉友谊大道证券营业部,9751943.26,宏信证券有限责任公司南京广州路证券营业部,5707776.00,宏信证券有限责任公司上海拱极路证券营业部,3711880.00
2017-06-12,603200,上海洗霸,买入,华泰证券股份有限公司上海澳门路证券营业部,34817911.00,华泰证券股份有限公司上海武定路证券营业部,33532803.00,国泰君安证券股份有限公司顺德东乐路证券营业部,18141894.00,国泰君安证券股份有限公司总部,9299790.00,华鑫证券有限责任公司西安解放路证券营业部,6664102.92
2017-06-12,603200,上海洗霸,卖出,方正证券股份有限公司客户资产管理部,3900403.32,国泰君安证券股份有限公司总部,2734917.30,爱建证券有限责任公司嘉兴斜西街证券营业部,2551356.00,华泰证券股份有限公司上海国宾路证券营业部,1153953.00,招商证券股份有限公司晋江和平中路证券营业部,817992.00
2017-06-12,603986,兆易创新,买入,世纪证券有限责任公司湖南分公司,20904829.69,机构专用,10123229.82,广发证券股份有限公司深圳民田路证券营业部,9257479.00,东方证券股份有限公司杭州龙井路证券营业部,8792005.00,机构专用,8019816.94
2017-06-12,603986,兆易创新,卖出,华泰证券股份有限公司上海澳门路证券营业部,47940492.00,机构专用,22680083.13,机构专用,22447827.93,机构专用,11828754.54,机构专用,11306780.94
2017-06-12,603633,徕木股份,买入,中信证券(山东)有限责任公司青岛秦岭路证券营业部,8210897.00,国金证券股份有限公司上海互联网证券分公司,7799517.00,国海证券股份有限公司上海奉贤路营业部,6803400.00,恒泰证券股份有限公司上海张杨路证券营业部,5946986.20,中国银河证券股份有限公司西安友谊东路证券营业部,4937600.00
2017-06-12,603633,徕木股份,卖出,万和证券股份有限公司上海北虹桥证券营业部,26997287.66,华福证券有限责任公司南京长江路证券营业部,26890540.08,浙商证券股份有限公司永康九铃东路证券营业部,23938982.40,国元证券股份有限公司重庆观音桥步行街证券营业部,23609074.00,国海证券股份有限公司济南历山路证券营业部,20126454.64
