2017-06-07,601996,丰林集团,买入,财通证券股份有限公司绍兴人民中路证券营业部,20225436.31,国融证券股份有限公司成都东大街证券营业部,9257500.00,中国银河证券股份有限公司深圳景田证券营业部,9189032.00,招商证券股份有限公司北京建国路证券营业部,6085381.00,兴业证券股份有限公司福州湖东路证券营业部,4593560.00
2017-06-07,601996,丰林集团,卖出,广发证券股份有限公司广州洛溪新城证券营业部,8986245.00,财达证券股份有限公司邢台郭守敬北路证券营业部,6516688.00,世纪证券有限责任公司南昌北京西路证券营业部,4366573.00,中泰证券股份有限公司上海西安路证券营业部,2939819.00,西部证券股份有限公司咸阳渭阳中路证券营业部,2374670.00
2017-06-07,603528,DR多伦科,买入,华泰证券股份有限公司上海奉贤区望园南路证券营业部,7191977.80,华福证券有限责任公司连江丹凤东路证券营业部,6008000.00,中信建投证券股份有限公司上海市徐家汇路证券营业部,5633401.20,华鑫证券有限责任公司宁波沧海路证券营业部,3286376.00,华鑫证券有限责任公司上海宛平南路证券营业部,2275530.00
2017-06-07,603528,DR多伦科,卖出,华泰证券股份有限公司南京长江路证券营业部,2964464.00,中信证券(山东)有限责任公司临沂金雀山路证券营业部,2404247.58,中信证券股份有限公司北京安外大街证券营业部,1984464.00,华泰证券股份有限公司杭州求是路证券营业部,1955604.00,开源证券股份有限公司开源证券有限责任公司总部,1748624.85
2017-06-07,603616,韩建河山,买入,中信证券股份有限公司上海瑞金南路证券营业部,29301671.00,中信证券(山东)有限责任公司淄博分公司,22138471.00,东吴证券股份有限公司苏州西北街证券营业部,15917704.00,中国银河证券股份有限公司宁波翠柏路证券营业部,13871309.00,浙商证券股份有限公司湖州双子大厦证券营业部,12252625.00
2017-06-07,603616,韩建河山,卖出,华安证券股份有限公司蚌埠分公司,21665730.00,安信证券股份有限公司广州中山六路证券营业部,9220845.00,兴业证券股份有限公司厦门兴隆路证券营业部,9090927.33,广发证券股份有限公司辽阳民主路证券营业部,5945956.00,国金证券股份有限公司上海奉贤区金碧路证券营业部,5313371.33
2017-06-07,603855,华荣股份,买入,申万宏源西部证券有限公司南宁英华路证券营业部,22005711.96,万和证券股份有限公司成都通盈街证券营业部,20764400.00,中国银河证券股份有限公司宁波柳汀街证券营业部,10435813.00,万和证券股份有限公司成都蜀汉路证券营业部,9764891.88,浙商证券股份有限公司湖州双子大厦证券营业部,9703742.43
2017-06-07,603855,华荣股份,卖出,国盛证券有限责任公司济南济安路证券营业部,8829710.15,广州证券股份有限公司常州高新科技园证券营业部,8819052.70,国金证券股份有限公司上海奉贤区金碧路证券营业部,8668069.69,华泰证券股份有限公司郑州经三路证券营业部,8518876.92,国泰君安证券股份有限公司上海江苏路证券营业部,7778934.70
2017-06-07,603383,顶点软件,买入,国泰君安证券股份有限公司深圳上步中路证券营业部,5681550.14,西南证券股份有限公司昆明北京路证券营业部,5109293.38,国金证券股份有限公司上海奉贤区金碧路证券营业部,4934453.95,国金证券股份有限公司上海互联网证券分公司,4870797.62,中国银河证券股份有限公司沈阳大北关街证券营业部,4644439.00
2017-06-07,603383,顶点软件,卖出,东兴证券股份有限公司莆田梅园东路证券营业部,16749455.00,华泰证券股份有限公司上海澳门路证券营业部,8436753.82,国泰君安证券股份有限公司深圳上步中路证券营业部,8205015.95,湘财证券股份有限公司上海陆家嘴证券营业部,7134983.96,国金证券股份有限公司上海奉贤区金碧路证券营业部,6779347.24
2017-06-07,603855,华荣股份,买入,申万宏源西部证券有限公司南宁英华路证券营业部,22005711.96,万和证券股份有限公司成都通盈街证券营业部,20764400.00,中国银河证券股份有限公司宁波柳汀街证券营业部,10435813.00,万和证券股份有限公司成都蜀汉路证券营业部,9764891.88,浙商证券股份有限公司湖州双子大厦证券营业部,9703742.43
2017-06-07,603855,华荣股份,卖出,国盛证券有限责任公司济南济安路证券营业部,8829710.15,广州证券股份有限公司常州高新科技园证券营业部,8819052.70,国金证券股份有限公司上海奉贤区金碧路证券营业部,8668069.69,华泰证券股份有限公司郑州经三路证券营业部,8518876.92,国泰君安证券股份有限公司上海江苏路证券营业部,7778934.70
2017-06-07,603896,寿仙谷,买入,华福证券有限责任公司莆田城涵东大道证券营业部,7137914.10,国金证券股份有限公司上海奉贤区金碧路证券营业部,6330099.24,湘财证券股份有限公司上海陆家嘴证券营业部,5781951.69,东方证券股份有限公司沈阳南八中路证券营业部,5713834.39,华泰证券股份有限公司广州体育东路证券营业部,5617476.34
2017-06-07,603896,寿仙谷,卖出,华泰证券股份有限公司南京瑞金路证券营业部,12337997.35,海通证券股份有限公司常州健身路营业部,11979969.10,华泰证券股份有限公司南宁中泰路证券营业部,11219066.00,海通证券股份有限公司蚌埠中荣街证券营业部,10021190.00,山西证券股份有限公司淄博共青团西路证券营业部,8887876.32
2017-06-07,603496,N恒为,买入,爱建证券有限责任公司上海中华路证券营业部,150664.00,财富证券有限责任公司杭州庆春路证券营业部,1697.00
2017-06-07,603496,N恒为,卖出,中国中投证券有限责任公司无锡清扬路证券营业部,20360.00,国信证券股份有限公司广州新港西路证券营业部,20360.00,华泰证券股份有限公司泰州分公司,20360.00,广州证券股份有限公司佛山南海大道证券营业部,20360.00,华福证券有限责任公司上海宛平南路证券营业部,20360.00
2017-06-07,603855,华荣股份,买入,申万宏源西部证券有限公司南宁英华路证券营业部,27376725.30,万和证券股份有限公司成都通盈街证券营业部,21019690.90,平安证券股份有限公司上海分公司,17205429.46,国金证券股份有限公司上海奉贤区金碧路证券营业部,15274540.45,方正证券股份有限公司上海川南奉公路证券营业部,14682780.00
2017-06-07,603855,华荣股份,卖出,华泰证券股份有限公司上海共和新路证券营业部,17240850.26,国金证券股份有限公司福州乌山西路证券营业部,16836531.66,方正证券股份有限公司上海川南奉公路证券营业部,14723213.89,国金证券股份有限公司上海奉贤区金碧路证券营业部,11842403.49,华泰证券股份有限公司沈阳大西路证券营业部,11074623.00
2017-06-07,600273,嘉化能源,融资买入,英大证券有限责任公司,21700457.58,恒泰证券股份有限公司,9319710.00,华泰证券股份有限公司,6512095.50,中国民族证券有限责任公司,2578118.00,中信证券股份有限公司,2253859.00
2017-06-07,000507,珠海港,买入,中信证券股份有限公司上海瑞金南路证券营业部,79419550.79,光大证券股份有限公司佛山季华六路证券营业部,38829163.25,光大证券股份有限公司慈溪观海卫证券营业部,22670490.00,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,20374357.00,中信证券（山东）有限责任公司淄博分公司,16747564.00
2017-06-07,000605,渤海股份,买入,国泰君安证券股份有限公司上海静安区南京西路证券营业,70865354.00,长城证券股份有限公司前海分公司,48322937.10,华泰证券股份有限公司上海武定路证券营业部,48238875.66,招商证券股份有限公司厦门湖滨东路证券营业部,42933073.85,金元证券股份有限公司北京新外大街证券营业部,19700179.52
2017-06-07,000558,莱茵体育,买入,浙商证券股份有限公司绍兴解放北路证券营业部,46742254.26,南京证券股份有限公司南京大钟亭证券营业部,42104746.00,中信证券（山东）有限责任公司淄博分公司,28975973.00,中信证券（山东）有限责任公司淄博美食街证券营业部,28070596.00,上海证券有限责任公司杭州文二路证券营业部,23713246.00
2017-06-07,000638,万方发展,买入,财通证券股份有限公司温岭中华路证券营业部,31270929.00,海通证券股份有限公司许昌建设路证券营业部,28674839.00,华宝证券有限责任公司舟山解放西路证券营业部,28211748.98,国泰君安证券股份有限公司成都北一环路证券营业部,13106246.28,光大证券股份有限公司宁波中山西路证券营业部,10925154.00
2017-06-07,000880,潍柴重机,买入,兴业证券股份有限公司南通环城西路证券营业部,16919508.29,方正证券股份有限公司慈溪人和路证券营业部,15252210.71,东兴证券股份有限公司邵武五一九路证券营业部,14490000.00,兴业证券股份有限公司浙江分公司,12244105.22,银泰证券有限责任公司西安友谊西路证券营业部,12088420.87
2017-06-07,000856,冀东装备,买入,中国银河证券股份有限公司北京阜成路证券营业部,38405220.40,浙商证券股份有限公司绍兴解放北路证券营业部,33037178.79,中国中投证券有限责任公司无锡清扬路证券营业部,23647670.60,海通证券股份有限公司许昌建设路证券营业部,21294056.00,华泰证券股份有限公司牡丹江西一条路证券营业部,15745467.00
2017-06-07,000605,渤海股份,买入,国泰君安证券股份有限公司上海静安区南京西路证券营业,70865354.00,长城证券股份有限公司前海分公司,48322937.10,华泰证券股份有限公司上海武定路证券营业部,48238875.66,招商证券股份有限公司厦门湖滨东路证券营业部,42933073.85,金元证券股份有限公司北京新外大街证券营业部,19700179.52
2017-06-07,000011,深物业A,买入,广发证券股份有限公司江门万达广场证券营业部,54878561.45,华泰证券股份有限公司苏州现代大道证券营业部,20786152.32,国金证券股份有限公司上海互联网证券分公司,8270420.99,中国中投证券有限责任公司无锡清扬路证券营业部,7328628.00,国元证券股份有限公司上海周家嘴路证券营业部,6352126.00
